OTU	Test-Statistic	P	FDR_P	Bonferroni_P	8 or more hours_mean	7-8 hours_mean	6-7 hours_mean	5-6 hours_mean	Less than 5 hours_mean	taxonomy
150502	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
806049	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Chlorobi; c__BSV26; o__PK329; f__; g__; s__
149552	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4298640	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus; s__boronitolerans
22594	1.2262773722	0.873753560542	1.0	1.0	0.0	0.014598540146	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__
204759	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__GN04; c__; o__; f__; g__; s__
559848	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
4168094	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
147071	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__
12727	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__; s__
173212	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sciuri
629361	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
537599	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__
4381843	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
4420272	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
4426268	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
280480	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
5424	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
570082	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
1136249	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
3009856	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
2041722	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Acanthamoeba; s__castellanii
4365772	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
83643	1.2262773722	0.873753560542	1.0	1.0	0.0	0.036496350365	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
4410807	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__; s__
4478426	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
261841	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4336731	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__
14094	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
12798	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Pimelobacter; s__
1691506	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00729927007299	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
321762	1.2262773722	0.873753560542	1.0	1.0	0.0	0.0170316301703	0.0	0.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__
288207	1.2262773722	0.873753560542	1.0	1.0	0.0	0.0243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
4435150	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__
244827	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00729927007299	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Ralstonia; s__
356245	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4472482	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
966981	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila
217734	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus
220685	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00729927007299	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Erysipelothrix; s__
1106880	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
275397	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
79299	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
258849	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__
335018	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
22289	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__; s__
276663	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
772393	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
4383092	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00729927007299	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
700402	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
4419375	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__
1120222	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
12486	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia; s__
4471130	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus
14535	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Geobacillus; s__thermodenitrificans
661055	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
95502	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00729927007299	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4472112	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Polaromonas; s__
169813	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
316436	1.2262773722	0.873753560542	1.0	1.0	0.0	0.0121654501217	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
288417	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
757998	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Dysgonomonas; s__gadei
1108877	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Salinivibrio; s__costicola
258311	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__
4035247	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__
188052	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
198192	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
813654	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
1111998	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__Nitrosovibrio; s__tenuis
978412	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
947930	1.2262773722	0.873753560542	1.0	1.0	0.0	0.0121654501217	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
326873	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
213885	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
1012358	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
2128807	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
193842	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
2415201	1.2262773722	0.873753560542	1.0	1.0	0.0	0.0170316301703	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
495788	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
1144449	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
1106217	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiohalorhabdales; f__; g__; s__
4484466	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__
100862	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
113126	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
697954	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
326539	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
618081	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00973236009732	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
149152	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__; s__
317104	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00729927007299	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
966903	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
2406759	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar
3393186	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__
635495	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
532743	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
786081	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
63944	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
70671	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
341178	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__muralis
289348	1.2262773722	0.873753560542	1.0	1.0	0.0	0.0121654501217	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__
4391684	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
4331866	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__
356164	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens
4336070	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
344860	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__
530700	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
727134	1.2262773722	0.873753560542	1.0	1.0	0.0	0.0121654501217	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus; s__reuszeri
519763	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__
4355253	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
709063	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__; s__
584580	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__
4414821	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
4067355	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
365145	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
339336	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00973236009732	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
806143	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Erwinia; s__
311156	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Sarcina; s__
4388820	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
2662130	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula
169006	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
4441383	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
343257	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megamonas; s__
3789156	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
615514	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__
4423790	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__endodontalis
662695	1.2262773722	0.873753560542	1.0	1.0	0.0	0.0705596107056	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
379925	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__
358939	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
174824	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
58155	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00486618004866	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__
4405685	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__
68657	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
3190727	1.2262773722	0.873753560542	1.0	1.0	0.0	0.00243309002433	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
